time,House overall,Dishwasher,Home office,Fridge,Wine cellar,Garage door,Barn,Well,Microwave,Living room,Furnace,Kitchen,Solar,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,year_month
2016-06-21 16:07:00,0.219016667,1.67e-05,0.101233333,0.00495,0.007933333,0.012733333,0.02855,0.000916667,0.004,0.00135,0.085916667,0.3100667,0.442166667,76.93,0.44,10.0,76.93,1017.68,10.43,0.09,182.0,0.0,53.52,0.0,2016-06
2016-06-26 06:52:00,0.415533333,0.0,0.041383333,0.0051,0.134583333,0.013083333,0.031766667,0.00095,0.004083333,0.001533333,0.086716666,0.000850033,0.003533333,61.74,0.78,10.0,61.74,1011.04,6.51,0.12,313.0,0.0,54.7,0.0,2016-06
2016-06-25 01:42:00,0.90295,0.00025,0.499233333,0.124216667,0.0081,0.013033333,0.03135,0.000966667,0.004016667,0.0016,0.0857833329999999,0.000783334,0.0033,65.73,0.7,10.0,65.73,1016.37,5.86,0.15,179.0,0.0,55.73,0.0,2016-06
2016-06-23 12:00:00,0.504283333,0.0,0.040066667,0.004983333,0.009166667,0.012416667,0.028616667,0.001016667,0.004066667,0.3322,0.091133333,0.000700033,0.085216667,69.22,0.83,9.83,69.22,1011.55,2.53,0.26,272.0,0.0,63.97,0.0,2016-06
2016-06-21 03:58:00,0.465633333,1.67e-05,0.1093,0.008833333,0.008083333,0.012933333,0.030916667,0.000816667,0.0038,0.0013,0.084366667,0.000799933,0.003616667,70.89,0.63,10.0,70.89,1019.33,6.19,0.03,184.0,0.0,57.86,0.0,2016-06
2016-06-24 15:51:00,0.390666667,0.0,0.040216667,0.0055,0.008083333,0.012666667,0.4071,0.001033333,0.004,0.009933333,0.086866667,0.000800067,0.385116667,80.17,0.38,10.0,79.86,1015.21,4.73,0.31,313.0,0.0,51.98,0.0,2016-06
2016-06-21 19:40:00,0.138866667,0.0,0.071866667,0.004983333,0.130516667,0.012683333,0.029033333,0.001,0.004083333,0.00155,0.08765,0.0008167329999999,0.315833333,82.08,0.38,9.96,81.24,1015.61,12.49,0.14,179.0,0.0,53.57,0.0,2016-06
2016-06-30 06:45:00,0.378716667,0.0,0.04235,0.00515,0.008216667,0.013166667,0.032,0.001066667,0.004066667,0.002016667,0.08745,0.0007667,0.003466667,73.21,0.69,10.0,73.21,1011.12,2.79,0.07,240.0,0.0,62.22,0.0,2016-06
2016-06-30 04:17:00,0.435133333,1.67e-05,0.0424,0.109033333,0.008216667,0.01315,0.031933333,0.00095,0.0041,0.001883333,0.085416666,0.000683333,0.003433333,62.94,0.88,8.58,62.94,1010.64,2.33,0.01,278.0,0.0,59.47,0.0,2016-06
2016-06-10 04:12:00,0.465766667,1.67e-05,0.042066667,0.136733333,0.007083333,0.01325,0.033933333,0.001,0.004,0.0016,0.0848,0.000533333,0.003066667,79.34,0.33,10.0,79.34,1012.17,11.84,0.11,320.0,0.0,47.62,0.0,2016-06
2016-06-22 11:49:00,2.390866667,1.67e-05,0.0403,0.135833333,0.008216667,0.012766667,0.0293,1.5939,0.003983333,0.331933333,0.080583334,0.0004333,0.046966667,68.33,0.9,6.61,68.33,1014.72,6.91,0.31,183.0,0.0,65.39,0.0,2016-06
2016-06-06 20:08:00,0.216933333,0.0,0.031766667,0.121733333,0.130716667,0.012716667,0.02995,0.000983333,0.004,0.00155,0.087733333,0.0005334,0.327916667,58.46,0.96,2.17,58.46,1003.88,3.83,0.27,199.0,0.0,57.37,0.0,2016-06
2016-06-10 05:13:00,0.432883333,0.0,0.041966667,0.117466667,0.00715,0.013233333,0.033916667,0.001,0.004016667,0.001616667,0.0843666669999999,0.0006,0.003,80.7,0.31,9.62,79.67,1011.53,9.48,0.16,315.0,0.0,46.98,0.0,2016-06
2016-06-23 04:09:00,0.57425,0.118666667,0.042233333,0.1118,0.0088,0.013033333,0.031716667,0.001,0.004016667,0.0015,0.086483333,0.0006167,0.003066667,68.55,0.89,8.68,68.55,1011.78,5.35,0.31,189.0,0.021,65.27,0.61,2016-06
2016-06-08 11:04:00,0.4946,0.0,0.039966667,0.005016667,0.128433333,0.012766667,0.030733333,0.000983333,0.00395,0.041416667,0.086133333,0.0008167329999999,0.028716667,65.34,0.54,10.0,65.34,1007.04,11.74,0.09,299.0,0.0,48.28,0.0,2016-06
2016-06-22 02:56:00,0.464016667,0.0,0.041883333,0.1224,0.008183333,0.01255,0.031166667,0.001,0.004083333,0.001733333,0.083583333,0.000600067,0.0034,71.0,0.77,10.0,71.0,1015.85,8.75,0.31,186.0,0.0,63.36,0.0,2016-06
2016-06-19 06:19:00,0.475083333,1.67e-05,0.054916667,0.111166667,0.00805,0.013133333,0.033016667,0.001,0.004016667,0.001666667,0.1002833329999999,0.000599967,0.003133333,63.15,0.66,10.0,63.15,1020.16,5.36,0.04,187.0,0.0,51.68,0.0,2016-06
2016-06-21 23:04:00,0.616316667,0.0,0.040116667,0.134966667,0.049583333,0.01285,0.028966667,0.001,0.004,0.001533333,0.0872666669999999,0.000600067,0.019783333,75.74,0.61,10.0,75.74,1015.01,12.39,0.23,188.0,0.0011,61.48,0.02,2016-06
2016-06-30 07:28:00,0.311883333,0.0,0.0424,0.005183333,0.00825,0.013216667,0.032133333,0.001,0.00425,0.00205,0.1016,0.000800033,0.003433333,77.43,0.6,10.0,77.43,1011.0,4.08,0.05,201.0,0.0,62.35,0.0,2016-06
2016-06-29 18:43:00,0.262266667,0.000266667,0.0394,0.145816667,0.133466667,0.01275,0.029,0.000966667,0.00395,0.001833333,0.087883334,0.0004834,0.378766667,82.02,0.53,10.0,83.2,1007.49,4.99,0.06,286.0,0.0,63.01,0.0,2016-06
2016-06-06 17:19:00,0.241783333,1.67e-05,0.031766667,0.005216667,0.007516667,0.012783333,0.03095,0.001016667,0.004083333,0.001783333,0.08945,0.011250033,0.46425,59.7,0.94,3.63,59.7,1006.35,2.47,0.17,211.0,0.0,57.92,0.0,2016-06
2016-06-02 05:42:00,0.552816667,0.00025,0.034433333,0.126633333,0.132733333,0.013066667,0.03115,0.000816667,0.004,0.0015,0.085533333,0.000616667,0.003616667,66.93,0.81,9.71,66.93,1000.12,5.49,0.07,186.0,0.0,60.9,0.0,2016-06
2016-06-28 07:45:00,0.305083333,0.000266667,0.0528,0.005183333,0.007933333,0.0131,0.031733333,0.001,0.004,0.001833333,0.087566667,0.000816733,0.003083333,59.97,0.82,9.96,59.97,1017.84,1.24,0.04,245.0,0.0,54.43,0.0,2016-06
2016-06-16 22:49:00,0.811683333,0.0,0.040333333,0.139416667,0.131783333,0.0126,0.030133333,0.001,0.004,0.324483333,0.0876,0.0004667,0.033583333,71.34,0.5,10.0,71.34,1009.91,10.61,0.25,350.0,0.0023,51.92,0.06,2016-06
2016-06-09 18:24:00,0.214333333,0.11515,0.101983333,0.005266667,0.006916667,0.012866667,0.030733333,0.000983333,0.004,0.001516667,0.087966667,0.000866733,0.296966667,53.21,0.83,10.0,53.21,1013.65,1.99,0.09,270.0,0.0,48.17,0.0,2016-06
2016-06-04 10:27:00,0.558566667,0.0,0.032483333,0.170616667,0.007016667,0.013083333,0.029433333,0.000983333,0.003983333,0.001533333,0.085016666,0.000466633,0.0208,64.41,0.41,10.0,64.41,1006.45,18.21,0.2,292.0,0.0,40.48,0.0,2016-06
2016-06-06 01:26:00,0.900816667,1.67e-05,0.44365,0.004916667,0.007866667,0.013083333,0.041133333,0.001033333,0.004183333,0.00185,0.085416667,0.00095,0.003433333,50.77,0.79,10.0,50.77,1016.13,2.11,0.03,129.0,0.0,44.57,0.0,2016-06
2016-06-09 09:59:00,0.43535,1.67e-05,0.04075,0.12165,0.006983333,0.01315,0.03215,0.001,0.004016667,0.001683333,0.085733334,0.000616733,0.00275,76.21,0.35,10.0,76.21,1010.87,11.17,0.08,336.0,0.0,46.27,0.0,2016-06
2016-06-04 19:14:00,1.7179,1.335033333,0.03275,0.004283333,0.006083333,0.011316667,0.286633333,0.001033333,0.004166667,0.001416667,0.09455,0.001899966,0.16235,53.64,0.55,10.0,53.64,1010.31,8.23,0.01,277.0,0.0,37.96,0.0,2016-06
2016-06-28 16:07:00,0.309566667,1.67e-05,0.10935,0.005016667,0.133383333,0.012833333,0.02915,0.001,0.004183333,0.0015,0.086833333,0.0009167,0.161883333,84.79,0.28,10.0,82.5,1014.64,8.11,0.1,234.0,0.0,48.4,0.0,2016-06
2016-06-15 01:54:00,3.155216667,0.0,0.041283333,0.0049,0.0137,0.012816667,0.033933333,1.613233333,0.004583333,0.331133333,0.08355,0.0006833669999999,0.00275,85.68,0.44,10.0,85.92,1016.13,10.7,0.14,188.0,0.0,61.21,0.0,2016-06
2016-06-11 07:55:00,0.290333333,0.00025,0.041016667,0.005166667,0.007033333,0.013016667,0.03335,0.001,0.004,0.001733333,0.089383334,0.000783367,0.003066667,80.71,0.37,9.96,80.14,1005.95,2.12,0.13,203.0,0.0,51.71,0.0,2016-06
2016-06-16 16:37:00,0.137166667,0.1144,0.039483333,0.005,0.129866667,0.012783333,0.0305,0.000783333,0.003966667,0.00135,0.10135,0.000866667,0.385783333,56.33,0.77,10.0,56.33,1009.28,0.68,0.14,275.0,0.0,49.16,0.0,2016-06
2016-06-06 17:15:00,0.712233333,1.67e-05,0.031916667,0.055083333,0.0076,0.012733333,0.030633333,0.001,0.003916667,0.0017,0.090166666,0.38365,0.392816667,59.7,0.94,3.63,59.7,1006.35,2.47,0.17,211.0,0.0,57.92,0.0,2016-06
2016-06-29 01:46:00,1.015533333,3.33e-05,0.466233333,0.14945,0.134516667,0.012833333,0.03125,0.000983333,0.004066667,0.001466667,0.084233333,0.0007667,0.0034,68.11,0.8,8.55,68.11,1011.35,4.71,0.52,173.0,0.0116,61.56,0.53,2016-06
2016-06-01 17:08:00,0.0158,0.0,0.031216667,0.125783333,0.006866667,0.0129,0.02895,0.001,0.00415,0.003983333,0.088866667,0.000566633,0.4168,78.82,0.42,10.0,78.82,1002.13,7.16,0.24,233.0,0.0,53.99,0.0,2016-06
2016-06-05 06:44:00,0.30865,0.0,0.034283333,0.00555,0.006833333,0.013,0.037583333,0.001,0.0042,0.001766667,0.0838,0.00075,0.003483333,64.51,0.42,10.0,64.51,1014.18,11.11,0.09,324.0,0.0,41.17,0.0,2016-06
2016-06-26 13:24:00,0.307016667,0.0,0.0391,0.128466667,0.00815,0.012816667,0.0285,0.00095,0.003916667,0.001283333,0.087933333,0.0005166999999999,0.226416667,70.55,0.45,10.0,70.55,1013.2,15.71,0.31,302.0,0.0,48.28,0.0,2016-06
2016-06-30 23:30:00,0.303,1.67e-05,0.0777,0.0051,0.008266667,0.012833333,0.029016667,0.00095,0.004083333,0.001333333,0.0849999999999999,0.000800067,0.009983333,70.85,0.81,9.65,70.85,1009.77,3.48,0.12,191.0,0.0,64.79,0.0,2016-06
2016-07-30 19:12:00,2.720166667,1.3426,0.103166667,0.1326,0.13905,0.03765,0.861666667,0.001266667,0.003866667,0.10135,0.0910666669999999,0.001733334,0.15115,72.3,0.7,10.0,72.3,1010.69,5.93,0.0,257.0,0.0,61.93,0.0,2016-07
2016-07-01 21:05:00,0.697833333,1.67e-05,0.48655,0.004766667,0.00815,0.01295,0.029633333,0.000933333,0.004033333,0.001533333,0.086166667,0.001133367,0.035083333,71.36,0.92,6.11,71.36,1007.48,0.54,0.23,163.0,0.0,68.9,0.0,2016-07
2016-07-15 06:51:00,0.51505,0.000266667,0.0451,0.12545,0.008983333,0.013033333,0.03145,0.000966667,0.003983333,0.0016,0.0841,0.000616667,0.003233333,70.61,0.73,10.0,70.61,1015.3,7.69,0.0,187.0,0.0,61.44,0.0,2016-07
2016-07-14 18:19:00,0.532016667,0.0,0.04035,0.135316667,0.1688,0.012916667,0.029116667,0.000916667,0.003983333,0.001616667,0.100216667,0.0005667,0.151383333,82.59,0.38,10.0,81.66,1020.4,8.85,0.07,302.0,0.0,54.05,0.0,2016-07
2016-07-07 15:34:00,0.439316667,0.0006,0.039283333,0.138033333,0.133516667,0.012666667,0.028616667,0.001,0.003983333,0.001566667,0.0877833339999999,0.000516667,0.208183333,71.52,0.74,10.0,71.52,1014.96,7.14,0.1,188.0,0.0,62.77,0.0,2016-07
2016-07-09 07:31:00,0.627466667,1.67e-05,0.041133333,0.12095,0.13425,0.012866667,0.03135,0.000983333,0.004,0.001666667,0.0999166669999999,0.000683367,0.002916667,84.43,0.52,9.66,86.27,1009.3,8.38,0.17,242.0,0.005,65.11,0.21,2016-07
2016-07-14 04:59:00,6.433033333,0.0001,0.116566667,0.1267,0.14295,0.01565,0.030633333,0.00095,0.00385,0.001616667,0.7328,0.0003166659999999,0.00305,63.79,0.71,10.0,63.79,1021.1,3.0,0.0,224.0,0.0,54.34,0.0,2016-07
2016-07-11 12:34:00,0.1809,1.67e-05,0.04025,0.005166667,0.008,0.01305,0.029233333,0.00085,0.004033333,0.001566667,0.085666666,0.000783367,0.101066667,65.61,0.9,9.61,65.61,1018.61,3.21,0.07,234.0,0.0,62.49,0.0,2016-07
2016-07-15 05:41:00,0.49875,0.00025,0.045216667,0.005033333,0.134283333,0.012983333,0.03155,0.001,0.004,0.00165,0.0946,0.000833367,0.003066667,71.66,0.7,10.0,71.66,1015.73,8.14,0.0,193.0,0.0,61.28,0.0,2016-07
2016-07-10 12:05:00,0.93415,0.0,0.03925,0.016733333,0.007483333,0.013066667,0.029866667,0.001,0.004,0.34035,0.08595,0.143983333,0.02665,70.6,0.81,10.0,70.6,1017.93,0.26,0.1,288.0,0.0,64.55,0.0,2016-07
2016-07-12 23:16:00,0.469133333,0.0,0.03995,0.142633333,0.008066667,0.012883333,0.03005,0.000966667,0.004066667,0.0019,0.100716667,0.000616667,0.002466667,77.37,0.35,10.0,77.37,1018.04,11.44,0.31,332.0,0.0,47.57,0.0,2016-07
2016-07-27 21:37:00,6.94735,0.00015,0.037466667,0.005066667,0.153316667,0.015283333,0.02645,0.001033333,0.003666667,0.00155,0.756583333,0.00045,0.121216667,62.89,0.85,10.0,62.89,1022.06,3.52,0.0,252.0,0.0,58.44,0.0,2016-07
2016-07-03 18:48:00,0.189416667,0.0,0.043583333,0.1319,0.01655,0.012733333,0.027366667,0.001,0.004,0.102566667,0.091433333,0.000499967,0.381466667,62.35,0.93,6.36,62.35,1011.07,3.54,1.0,104.0,0.0147,60.22,0.56,2016-07
2016-07-02 10:04:00,0.392583333,1.67e-05,0.044133333,0.005116667,0.00795,0.013033333,0.0303,0.00105,0.003983333,0.00155,0.086166667,0.000766633,0.000966667,78.26,0.63,9.89,78.26,1010.12,5.81,0.31,68.0,0.0,64.79,0.0,2016-07
2016-07-07 15:49:00,0.432366667,0.000266667,0.0393,0.125766667,0.13345,0.012733333,0.028733333,0.000983333,0.004,0.001516667,0.0855166669999999,0.000583333,0.119116667,71.52,0.74,10.0,71.52,1014.96,7.14,0.1,188.0,0.0,62.77,0.0,2016-07
2016-07-05 19:49:00,0.0399,1.67e-05,0.039433333,0.005116667,0.007816667,0.012883333,0.0293,0.001,0.004166667,0.001733333,0.0915,0.000833333,0.33515,57.13,0.92,6.91,57.13,1018.87,0.55,0.04,270.0,0.0,54.7,0.0,2016-07
2016-07-31 23:13:00,0.276933333,1.67e-05,0.041116667,0.00515,0.008683333,0.012966667,0.029483333,0.001,0.004,0.001533333,0.084033333,0.000783367,0.003766667,82.68,0.35,10.0,81.43,1017.17,7.68,0.22,312.0,0.0,51.99,0.0,2016-07
2016-07-23 18:15:00,0.148166667,0.000283333,0.03915,0.130633333,0.0082,0.012766667,0.02885,0.001,0.00395,0.001633333,0.088566667,0.000583367,0.37715,69.48,0.93,9.22,69.48,1017.87,2.86,0.18,201.0,0.0023,67.24,0.06,2016-07
2016-07-17 01:08:00,0.7697,0.0,0.044583333,0.128416667,0.008783333,0.012666667,0.156466667,0.001,0.004,0.0016,0.0838833339999999,0.0006167,0.003033333,71.18,0.68,9.66,71.18,1012.37,4.9,0.0,352.0,0.0,60.26,0.0,2016-07
2016-07-20 08:54:00,0.293216667,0.0,0.042666667,0.005166667,0.0082,0.01305,0.03185,0.001,0.004016667,0.00165,0.086166666,0.000800033,0.002966667,80.3,0.52,10.0,81.23,1013.76,2.13,0.04,259.0,0.0,60.78,0.0,2016-07
2016-07-06 11:13:00,1.79735,1.67e-05,0.040166667,0.005033333,0.007916667,0.012866667,0.029883333,1.2635,0.004,0.3389,0.084033333,0.000833367,0.010866667,80.93,0.49,10.0,81.58,1016.52,8.33,0.15,203.0,0.0,60.08,0.0,2016-07
2016-07-31 07:46:00,0.661783333,0.00025,0.042483333,0.1279,0.135333333,0.012983333,0.031833333,0.001,0.0041,0.0017,0.1005166659999999,0.000550033,0.003416667,67.87,0.71,10.0,67.87,1013.61,4.23,0.06,279.0,0.0,58.27,0.0,2016-07
2016-07-07 14:55:00,0.183416667,0.09805,0.0392,0.005033333,0.008016667,0.012516667,0.028633333,0.001,0.004,0.0018,0.0867666669999999,0.0008167,0.195566667,72.48,0.7,10.0,72.48,1014.97,7.17,0.12,184.0,0.0,62.13,0.0,2016-07
2016-07-06 14:59:00,0.2554,0.015483333,0.082233333,0.137516667,0.13125,0.012683333,0.028633333,0.000866667,0.004,0.0015,0.0855166659999999,0.000550033,0.363983333,71.08,0.66,10.0,71.08,1017.64,7.98,0.21,183.0,0.0,58.96,0.0,2016-07
2016-07-05 19:59:00,0.05975,0.0,0.039466667,0.005016667,0.137133333,0.012816667,0.029183333,0.000983333,0.0041,0.001716667,0.086433333,0.000883333,0.351783333,56.24,0.92,5.46,56.24,1018.98,1.98,0.04,221.0,0.0,53.93,0.0,2016-07
2016-07-11 09:04:00,0.288566667,1.67e-05,0.042116667,0.00515,0.00785,0.0129,0.0314,0.000916667,0.004066667,0.0017,0.083466667,0.000783367,0.003433333,69.92,0.82,10.0,69.92,1018.88,1.43,0.0,132.0,0.0,64.31,0.0,2016-07
2016-07-08 20:57:00,0.253816667,0.0,0.039066667,0.00515,0.0073,0.012666667,0.02925,0.00095,0.003966667,0.001533333,0.088433334,0.000783367,0.027283333,71.87,0.94,4.62,71.87,1010.68,2.16,0.19,201.0,0.0,70.06,0.0,2016-07
2016-07-25 06:10:00,0.487333333,0.000266667,0.041233333,0.139016667,0.0085,0.0131,0.032016667,0.001016667,0.004166667,0.001716667,0.088883333,0.000633333,0.003416667,73.59,0.71,9.69,73.59,1018.88,2.88,0.31,77.0,0.0025,63.54,0.07,2016-07
2016-07-10 15:45:00,0.30885,1.67e-05,0.038883333,0.0051,0.007366667,0.012633333,0.028833333,0.0008,0.003866667,0.001416667,0.085066666,0.0176833,0.045416667,67.76,0.87,9.68,67.76,1018.1,3.77,0.02,349.0,0.0,63.89,0.0,2016-07
2016-07-14 14:34:00,0.47065,1.67e-05,0.1194,0.005016667,0.1336,0.012983333,0.0289,0.001,0.004,0.001666667,0.085033333,0.0009,0.080283333,64.63,0.75,10.0,64.63,1021.24,2.03,0.04,218.0,0.0,56.68,0.0,2016-07
2016-07-01 16:48:00,0.379166667,0.0,0.121033333,0.122716667,0.0073,0.01285,0.0286,0.000983333,0.004016667,0.001433333,0.08515,0.0005667,0.137483333,77.67,0.79,8.83,77.67,1007.11,4.63,0.09,200.0,0.0,70.55,0.0,2016-07
2016-07-30 03:55:00,0.5033,0.0,0.105433333,0.005033333,0.1334,0.013,0.031733333,0.000983333,0.004083333,0.001816667,0.087083333,0.0008833,0.00345,84.05,0.57,10.0,86.81,1004.45,7.04,0.26,256.0,0.0193,67.11,0.6,2016-07
2016-07-01 08:54:00,0.294666667,0.000266667,0.04215,0.00515,0.009983333,0.013116667,0.031983333,0.001,0.004183333,0.00165,0.085583334,0.000783367,0.003366667,82.79,0.64,10.0,86.52,1008.29,3.85,0.04,164.0,0.0,69.41,0.0,2016-07
2016-07-20 02:26:00,0.751583333,0.0,0.0417,0.124366667,0.008233333,0.012933333,0.0309,0.00075,0.00365,0.001466667,0.086516667,0.000716633,0.003516667,64.89,0.85,10.0,64.89,1013.52,2.02,0.17,318.0,0.0,60.17,0.0,2016-07
2016-07-28 05:32:00,0.469833333,1.67e-05,0.046183333,0.129116667,0.024483333,0.013016667,0.031866667,0.001016667,0.00405,0.001716667,0.084016667,0.000633333,0.003466667,82.97,0.36,10.0,81.76,1018.65,7.12,0.14,198.0,0.0,52.92,0.0,2016-07
2016-07-23 09:49:00,0.284816667,0.000283333,0.040316667,0.00535,0.008233333,0.012983333,0.030216667,0.001016667,0.004116667,0.001783333,0.085183334,0.000783333,0.002666667,83.11,0.46,10.0,83.4,1016.2,2.02,0.26,50.0,0.0,60.4,0.0,2016-07
2016-07-18 05:00:00,0.354016667,0.0,0.104716667,0.0051,0.008633333,0.012883333,0.031333333,0.000983333,0.004016667,0.001666667,0.084166667,0.000833333,0.003083333,64.88,0.82,10.0,64.88,1014.9,1.53,0.04,45.0,0.0,59.23,0.0,2016-07
2016-07-23 21:46:00,0.530483333,0.000283333,0.03915,0.1415,0.135616667,0.012516667,0.028833333,0.001,0.004033333,0.00175,0.086933334,0.0005833,0.0404,68.86,0.93,8.21,68.86,1017.3,3.19,1.0,3.0,0.0046,66.6,0.19,2016-07
2016-07-31 22:09:00,0.266566667,0.0,0.040533333,0.00515,0.008766667,0.012816667,0.029183333,0.000983333,0.003983333,0.00155,0.0837,0.000766667,0.012333333,82.09,0.37,10.0,81.25,1017.51,6.65,0.31,299.0,0.0,53.57,0.0,2016-07
2016-07-30 23:46:00,3.76045,5e-05,0.103916667,0.264566667,0.147683333,0.012333333,0.030933333,0.0016,0.3812,0.101033333,0.180566667,0.0003833329999999,0.0033,83.09,0.41,10.0,82.49,1010.51,10.18,0.3,289.0,0.0009,56.62,0.01,2016-07
2016-08-14 20:37:00,7.1573,0.000166667,0.037183333,0.143866667,0.0456,0.01565,0.026916667,0.00105,0.0243,0.317333333,0.765083334,0.000316667,0.22425,49.48,0.92,8.72,49.48,1025.15,1.98,0.02,246.0,0.0,47.26,0.0,2016-08
2016-08-28 18:51:00,0.090266667,1.67e-05,0.039683333,0.00505,0.15315,0.0127,0.028416667,0.001,0.004066667,0.00155,0.087483333,0.000849967,0.337366667,70.28,0.83,9.26,70.28,1018.36,8.13,0.0,36.0,0.0,64.93,0.0,2016-08
2016-08-12 07:40:00,0.466016667,0.0,0.078683333,0.00505,0.141533333,0.01295,0.0333,0.000983333,0.004016667,0.001633333,0.087666667,0.0008833,0.003116667,83.96,0.49,10.0,84.82,1013.57,9.12,0.19,168.0,0.0024,62.58,0.07,2016-08
2016-08-23 14:32:00,0.259266667,0.0,0.128766667,0.124766667,0.024316667,0.012833333,0.0285,0.000966667,0.003883333,0.004716667,0.087833333,0.000550067,0.36495,71.3,0.81,9.4,71.3,1011.22,4.46,0.22,320.0,0.0081,65.15,0.42,2016-08
2016-08-03 10:06:00,0.434883333,0.0,0.0448,0.121966667,0.00935,0.012966667,0.02945,0.001,0.004,0.001516667,0.084633333,0.0006667,0.0013,72.49,0.96,2.76,72.49,1017.97,2.83,0.31,201.0,0.0,71.36,0.0,2016-08
2016-08-24 16:50:00,0.031366667,0.0012,0.109216667,0.00505,0.0091,0.012716667,0.027983333,0.001,0.004,0.001633333,0.0899,0.0008167,0.393533333,78.0,0.39,10.0,78.0,1018.73,7.84,0.16,2.0,0.0,50.82,0.0,2016-08
2016-08-11 21:18:00,10.52995,8.33e-05,0.038766667,0.155966667,0.027283333,0.014483333,0.147216667,0.001516667,0.0038,0.001416667,1.287933333,0.000299933,0.07435,61.64,0.9,9.67,61.64,1014.53,1.82,0.07,122.0,0.0,58.7,0.0,2016-08
2016-08-19 22:41:00,2.30465,0.000216667,0.057,0.123233333,0.142116667,0.011966667,0.028216667,0.001266667,0.004133333,0.3394,0.4663,0.000916666,0.0199,84.44,0.46,10.0,84.76,1022.88,10.01,0.03,189.0,0.0,61.1,0.0,2016-08
2016-08-31 17:06:00,0.182866667,0.0,0.039783333,0.0055,0.0092,0.0128,0.0286,0.001,0.00405,0.001516667,0.085666666,0.000783367,0.099266667,69.47,0.84,9.71,69.47,1015.68,1.19,0.15,252.0,0.0,64.4,0.0,2016-08
2016-08-20 01:05:00,0.753366667,1.67e-05,0.060316667,0.005,0.018333333,0.012366667,0.030966667,0.001033333,0.003766667,0.001883333,0.083916666,0.11875,0.003416667,84.85,0.46,10.0,85.35,1020.79,11.61,0.04,184.0,0.0,61.74,0.0,2016-08
2016-08-03 03:32:00,0.7207,0.0,0.079033333,0.13405,0.008383333,0.013216667,0.03165,0.001016667,0.004083333,0.00205,0.084516667,0.0007667,0.003383333,75.93,0.92,8.72,75.93,1019.21,4.06,0.11,198.0,0.0,73.37,0.0,2016-08
2016-08-29 22:51:00,6.710366667,0.0005,0.04105,0.0051,0.029733333,0.015466667,0.028316667,0.0011,0.00375,0.319366667,0.782616667,0.0003834,0.006166667,65.43,0.94,7.88,65.43,1014.08,2.51,0.19,331.0,0.0,63.5,0.0,2016-08
2016-08-13 02:03:00,0.99355,1.67e-05,0.0413,0.12795,0.1465,0.012866667,0.0308,0.000783333,0.004,0.321783333,0.086333333,0.0005667,0.003583333,74.61,0.76,10.0,74.61,1013.21,9.77,0.14,155.0,0.0,66.58,0.0,2016-08
2016-08-02 04:18:00,1.026383333,0.11535,0.042766667,0.141166667,0.148883333,0.012866667,0.030916667,0.000983333,0.00385,0.001733333,0.084733334,0.0006334,0.002983333,71.44,0.63,10.0,71.44,1022.26,5.29,0.07,191.0,0.0,58.18,0.0,2016-08
2016-08-28 11:09:00,0.5663,1.67e-05,0.039516667,0.1286,0.154083333,0.01275,0.0293,0.001,0.004016667,0.001533333,0.08405,0.000633367,0.006466667,73.94,0.72,9.17,73.94,1017.39,10.39,1.0,37.0,0.0,64.52,0.0,2016-08
2016-08-13 04:28:00,1.261483333,5e-05,0.040833333,0.1329,0.1474,0.013433333,0.031216667,0.00085,0.003883333,0.001466667,0.5877166659999999,0.000766667,0.0034,80.73,0.61,9.69,82.89,1011.91,10.51,0.23,161.0,0.0,66.16,0.0,2016-08
2016-08-20 00:58:00,6.1833,0.00015,0.057983333,0.01375,0.020616667,0.015116667,0.05845,0.00105,0.003783333,0.0019,0.761133333,0.000766633,0.003333333,84.85,0.46,10.0,85.35,1020.79,11.61,0.04,184.0,0.0,61.74,0.0,2016-08
2016-08-05 18:11:00,0.127033333,0.0,0.08575,0.00505,0.134233333,0.01275,0.02785,0.000983333,0.003983333,0.00155,0.10155,0.000883333,0.38735,90.42,0.61,9.62,101.12,1010.05,6.48,0.18,182.0,0.019,74.96,0.59,2016-08
2016-08-24 03:00:00,0.76595,1.67e-05,0.150866667,0.005016667,0.155066667,0.013066667,0.031816667,0.001016667,0.04195,0.00195,0.086783333,0.0009333999999999,0.00345,62.42,0.74,10.0,62.42,1014.67,5.2,0.05,354.0,0.0,54.15,0.0,2016-08
2016-08-26 03:05:00,0.958316667,1.67e-05,0.087283333,0.136583333,0.160666667,0.0129,0.031383333,0.001,0.003883333,0.001716667,0.085983334,0.000666667,0.0031,53.29,0.91,7.77,53.29,1023.42,5.42,0.02,8.0,0.0,50.77,0.0,2016-08
2016-08-27 07:43:00,0.54845,0.0,0.04155,0.127783333,0.024466667,0.01305,0.031333333,0.001,0.004,0.00165,0.100616667,0.000633333,0.0031,59.99,0.74,9.96,59.99,1025.16,6.11,0.0,10.0,0.0,51.6,0.0,2016-08
2016-08-13 03:15:00,1.151933333,0.0,0.0413,0.142633333,0.143983333,0.012816667,0.030516667,0.0008,0.00385,0.320233333,0.100916667,0.000550067,0.003416667,76.68,0.7,10.0,76.68,1013.04,11.68,0.23,154.0,0.0,66.27,0.0,2016-08
